Property;Induced;Confidence;T;GoldStandard;Same;MoreSpecific;LessSpecific
chef;Agent;54;0.5;Person;0;0;1
chef;Person;54;0.5;Person;1;0;0
chef;Chef;36;0.5;Person;0;1;0
chef;Agent;54;0.4;Person;0;0;1
chef;Person;54;0.4;Person;1;0;0
chef;Chef;36;0.4;Person;0;1;0
chef;Agent;54;0.3;Person;0;0;1
chef;Person;54;0.3;Person;1;0;0
chef;Chef;36;0.3;Person;0;1;0
chef;Agent;54;0.2;Person;0;0;1
chef;Person;54;0.2;Person;1;0;0
chef;Chef;36;0.2;Person;0;1;0
chef;Agent;54;0.1;Person;0;0;1
chef;Person;54;0.1;Person;1;0;0
chef;Chef;36;0.1;Person;0;1;0
launchSite;ArchitecturalStructure;509;1.0;Building;0;0;1
launchSite;Building;509;1.0;Building;1;0;0
launchSite;Place;509;1.0;Building;0;0;1
launchSite;ArchitecturalStructure;509;0.9;Building;0;0;1
launchSite;Building;509;0.9;Building;1;0;0
launchSite;Place;509;0.9;Building;0;0;1
launchSite;ArchitecturalStructure;509;0.8;Building;0;0;1
launchSite;Building;509;0.8;Building;1;0;0
launchSite;Place;509;0.8;Building;0;0;1
launchSite;ArchitecturalStructure;509;0.7;Building;0;0;1
launchSite;Building;509;0.7;Building;1;0;0
launchSite;Place;509;0.7;Building;0;0;1
launchSite;ArchitecturalStructure;509;0.6;Building;0;0;1
launchSite;Building;509;0.6;Building;1;0;0
launchSite;Place;509;0.6;Building;0;0;1
launchSite;ArchitecturalStructure;509;0.5;Building;0;0;1
launchSite;Building;509;0.5;Building;1;0;0
launchSite;Place;509;0.5;Building;0;0;1
launchSite;ArchitecturalStructure;509;0.4;Building;0;0;1
launchSite;Building;509;0.4;Building;1;0;0
launchSite;Place;509;0.4;Building;0;0;1
launchSite;ArchitecturalStructure;509;0.3;Building;0;0;1
launchSite;Building;509;0.3;Building;1;0;0
launchSite;Place;509;0.3;Building;0;0;1
launchSite;MilitaryStructure;191;0.3;Building;0;0;0
launchSite;Building=MilitaryStructure;191;0.3;Building;0;0;0
launchSite;ArchitecturalStructure;509;0.2;Building;0;0;1
launchSite;Building;509;0.2;Building;1;0;0
launchSite;Place;509;0.2;Building;0;0;1
launchSite;MilitaryStructure;191;0.2;Building;0;0;0
launchSite;Building=MilitaryStructure;191;0.2;Building;0;0;0
launchSite;Building=Infrastructure;136;0.2;Building;0;0;0
launchSite;Infrastructure;136;0.2;Building;0;0;0
launchSite;Building=LaunchPad;116;0.2;Building;0;0;0
launchSite;LaunchPad;116;0.2;Building;0;0;0
launchSite;Building;509;0.1;Building;1;0;0
launchSite;ArchitecturalStructure;509;0.1;Building;0;0;1
launchSite;Place;509;0.1;Building;0;0;1
launchSite;MilitaryStructure;191;0.1;Building;0;0;0
launchSite;Building=MilitaryStructure;191;0.1;Building;0;0;0
launchSite;Building=Infrastructure;136;0.1;Building;0;0;0
launchSite;Infrastructure;136;0.1;Building;0;0;0
launchSite;LaunchPad;116;0.1;Building;0;0;0
launchSite;Building=LaunchPad;116;0.1;Building;0;0;0
launchSite;Agent;66;0.1;Building;0;0;0
launchSite;Building=Agent;66;0.1;Building;0;0;0
launchSite;Agent=ArchitecturalStructure;66;0.1;Building;0;0;0
launchSite;Agent=Place;66;0.1;Building;0;0;0
nationality;Country;10000;1.0;Country;1;0;0
nationality;PopulatedPlace;10000;1.0;Country;0;0;1
nationality;Place;10000;1.0;Country;0;0;1
nationality;Country;10000;0.9;Country;1;0;0
nationality;PopulatedPlace;10000;0.9;Country;0;0;1
nationality;Place;10000;0.9;Country;0;0;1
nationality;Country;10000;0.8;Country;1;0;0
nationality;PopulatedPlace;10000;0.8;Country;0;0;1
nationality;Place;10000;0.8;Country;0;0;1
nationality;Country;10000;0.7;Country;1;0;0
nationality;PopulatedPlace;10000;0.7;Country;0;0;1
nationality;Place;10000;0.7;Country;0;0;1
nationality;Country;10000;0.6;Country;1;0;0
nationality;PopulatedPlace;10000;0.6;Country;0;0;1
nationality;Place;10000;0.6;Country;0;0;1
nationality;Country;10000;0.5;Country;1;0;0
nationality;PopulatedPlace;10000;0.5;Country;0;0;1
nationality;Place;10000;0.5;Country;0;0;1
nationality;Agent;5130;0.5;Country;0;0;0
nationality;Agent=Place;5130;0.5;Country;0;0;0
nationality;Agent=PopulatedPlace;5130;0.5;Country;0;0;0
nationality;Agent=Country;5130;0.5;Country;0;0;0
nationality;PopulatedPlace;10000;0.4;Country;0;0;1
nationality;Country;10000;0.4;Country;1;0;0
nationality;Place;10000;0.4;Country;0;0;1
nationality;Agent;5130;0.4;Country;0;0;0
nationality;Agent=Country;5130;0.4;Country;0;0;0
nationality;Agent=Place;5130;0.4;Country;0;0;0
nationality;Agent=PopulatedPlace;5130;0.4;Country;0;0;0
nationality;Person=PopulatedPlace;4979;0.4;Country;0;0;0
nationality;Country=Person;4979;0.4;Country;0;0;0
nationality;Person=Place;4979;0.4;Country;0;0;0
nationality;Person;4979;0.4;Country;0;0;0
nationality;Artist;4767;0.4;Country;0;0;0
nationality;MusicalArtist=PopulatedPlace;4767;0.4;Country;0;0;0
nationality;Artist=Country;4767;0.4;Country;0;0;0
nationality;Artist=Place;4767;0.4;Country;0;0;0
nationality;MusicalArtist;4767;0.4;Country;0;0;0
nationality;Artist=PopulatedPlace;4767;0.4;Country;0;0;0
nationality;MusicalArtist=Country;4767;0.4;Country;0;0;0
nationality;MusicalArtist=Place;4767;0.4;Country;0;0;0
nationality;PopulatedPlace;10000;0.3;Country;0;0;1
nationality;Country;10000;0.3;Country;1;0;0
nationality;Place;10000;0.3;Country;0;0;1
nationality;Agent;5130;0.3;Country;0;0;0
nationality;Agent=Country;5130;0.3;Country;0;0;0
nationality;Agent=Place;5130;0.3;Country;0;0;0
nationality;Agent=PopulatedPlace;5130;0.3;Country;0;0;0
nationality;Person=PopulatedPlace;4979;0.3;Country;0;0;0
nationality;Country=Person;4979;0.3;Country;0;0;0
nationality;Person=Place;4979;0.3;Country;0;0;0
nationality;Person;4979;0.3;Country;0;0;0
nationality;Artist;4767;0.3;Country;0;0;0
nationality;MusicalArtist=PopulatedPlace;4767;0.3;Country;0;0;0
nationality;Artist=Country;4767;0.3;Country;0;0;0
nationality;Artist=Place;4767;0.3;Country;0;0;0
nationality;MusicalArtist;4767;0.3;Country;0;0;0
nationality;Artist=PopulatedPlace;4767;0.3;Country;0;0;0
nationality;MusicalArtist=Country;4767;0.3;Country;0;0;0
nationality;MusicalArtist=Place;4767;0.3;Country;0;0;0
nationality;PopulatedPlace;10000;0.2;Country;0;0;1
nationality;Country;10000;0.2;Country;1;0;0
nationality;Place;10000;0.2;Country;0;0;1
nationality;Agent;5130;0.2;Country;0;0;0
nationality;Agent=Country;5130;0.2;Country;0;0;0
nationality;Agent=Place;5130;0.2;Country;0;0;0
nationality;Agent=PopulatedPlace;5130;0.2;Country;0;0;0
nationality;Person=PopulatedPlace;4979;0.2;Country;0;0;0
nationality;Country=Person;4979;0.2;Country;0;0;0
nationality;Person=Place;4979;0.2;Country;0;0;0
nationality;Person;4979;0.2;Country;0;0;0
nationality;Artist;4767;0.2;Country;0;0;0
nationality;MusicalArtist=PopulatedPlace;4767;0.2;Country;0;0;0
nationality;Artist=Country;4767;0.2;Country;0;0;0
nationality;Artist=Place;4767;0.2;Country;0;0;0
nationality;MusicalArtist;4767;0.2;Country;0;0;0
nationality;Artist=PopulatedPlace;4767;0.2;Country;0;0;0
nationality;MusicalArtist=Country;4767;0.2;Country;0;0;0
nationality;MusicalArtist=Place;4767;0.2;Country;0;0;0
nationality;PopulatedPlace;10000;0.1;Country;0;0;1
nationality;Country;10000;0.1;Country;1;0;0
nationality;Place;10000;0.1;Country;0;0;1
nationality;Agent;5130;0.1;Country;0;0;0
nationality;Agent=Country;5130;0.1;Country;0;0;0
nationality;Agent=Place;5130;0.1;Country;0;0;0
nationality;Agent=PopulatedPlace;5130;0.1;Country;0;0;0
nationality;Person=PopulatedPlace;4979;0.1;Country;0;0;0
nationality;Country=Person;4979;0.1;Country;0;0;0
nationality;Person=Place;4979;0.1;Country;0;0;0
nationality;Person;4979;0.1;Country;0;0;0
nationality;Artist;4767;0.1;Country;0;0;0
nationality;MusicalArtist=PopulatedPlace;4767;0.1;Country;0;0;0
nationality;Artist=Country;4767;0.1;Country;0;0;0
nationality;Artist=Place;4767;0.1;Country;0;0;0
nationality;MusicalArtist;4767;0.1;Country;0;0;0
nationality;Artist=PopulatedPlace;4767;0.1;Country;0;0;0
nationality;MusicalArtist=Country;4767;0.1;Country;0;0;0
nationality;MusicalArtist=Place;4767;0.1;Country;0;0;0
champion;Agent;1349;1.0;Athlete;0;0;1
champion;Person;1349;1.0;Athlete;0;0;1
champion;Athlete;1349;1.0;Athlete;1;0;0
champion;Agent;1349;0.9;Athlete;0;0;1
champion;Person;1349;0.9;Athlete;0;0;1
champion;Athlete;1349;0.9;Athlete;1;0;0
champion;GolfPlayer;1253;0.9;Athlete;0;1;0
champion;Agent;1349;0.8;Athlete;0;0;1
champion;Person;1349;0.8;Athlete;0;0;1
champion;Athlete;1349;0.8;Athlete;1;0;0
champion;GolfPlayer;1253;0.8;Athlete;0;1;0
champion;Agent;1349;0.7;Athlete;0;0;1
champion;Person;1349;0.7;Athlete;0;0;1
champion;Athlete;1349;0.7;Athlete;1;0;0
champion;GolfPlayer;1253;0.7;Athlete;0;1;0
champion;Agent;1349;0.6;Athlete;0;0;1
champion;Person;1349;0.6;Athlete;0;0;1
champion;Athlete;1349;0.6;Athlete;1;0;0
champion;GolfPlayer;1253;0.6;Athlete;0;1;0
champion;Agent;1349;0.5;Athlete;0;0;1
champion;Person;1349;0.5;Athlete;0;0;1
champion;Athlete;1349;0.5;Athlete;1;0;0
champion;GolfPlayer;1253;0.5;Athlete;0;1;0
champion;Agent;1349;0.4;Athlete;0;0;1
champion;Person;1349;0.4;Athlete;0;0;1
champion;Athlete;1349;0.4;Athlete;1;0;0
champion;GolfPlayer;1253;0.4;Athlete;0;1;0
champion;Agent;1349;0.3;Athlete;0;0;1
champion;Person;1349;0.3;Athlete;0;0;1
champion;Athlete;1349;0.3;Athlete;1;0;0
champion;GolfPlayer;1253;0.3;Athlete;0;1;0
champion;Agent;1349;0.2;Athlete;0;0;1
champion;Person;1349;0.2;Athlete;0;0;1
champion;Athlete;1349;0.2;Athlete;1;0;0
champion;GolfPlayer;1253;0.2;Athlete;0;1;0
champion;Agent;1349;0.1;Athlete;0;0;1
champion;Person;1349;0.1;Athlete;0;0;1
champion;Athlete;1349;0.1;Athlete;1;0;0
champion;GolfPlayer;1253;0.1;Athlete;0;1;0
leftTributary;NaturalPlace;4881;1.0;River;0;0;1
leftTributary;Stream;4881;1.0;River;0;0;1
leftTributary;BodyOfWater;4881;1.0;River;0;0;1
leftTributary;River;4881;1.0;River;1;0;0
leftTributary;Place;4881;1.0;River;0;0;1
leftTributary;NaturalPlace;4881;0.9;River;0;0;1
leftTributary;Stream;4881;0.9;River;0;0;1
leftTributary;BodyOfWater;4881;0.9;River;0;0;1
leftTributary;River;4881;0.9;River;1;0;0
leftTributary;Place;4881;0.9;River;0;0;1
leftTributary;NaturalPlace;4881;0.8;River;0;0;1
leftTributary;Stream;4881;0.8;River;0;0;1
leftTributary;BodyOfWater;4881;0.8;River;0;0;1
leftTributary;River;4881;0.8;River;1;0;0
leftTributary;Place;4881;0.8;River;0;0;1
leftTributary;NaturalPlace;4881;0.7;River;0;0;1
leftTributary;Stream;4881;0.7;River;0;0;1
leftTributary;BodyOfWater;4881;0.7;River;0;0;1
leftTributary;River;4881;0.7;River;1;0;0
leftTributary;Place;4881;0.7;River;0;0;1
leftTributary;NaturalPlace;4881;0.6;River;0;0;1
leftTributary;Stream;4881;0.6;River;0;0;1
leftTributary;BodyOfWater;4881;0.6;River;0;0;1
leftTributary;River;4881;0.6;River;1;0;0
leftTributary;Place;4881;0.6;River;0;0;1
leftTributary;NaturalPlace;4881;0.5;River;0;0;1
leftTributary;Stream;4881;0.5;River;0;0;1
leftTributary;BodyOfWater;4881;0.5;River;0;0;1
leftTributary;River;4881;0.5;River;1;0;0
leftTributary;Place;4881;0.5;River;0;0;1
leftTributary;NaturalPlace;4881;0.4;River;0;0;1
leftTributary;Stream;4881;0.4;River;0;0;1
leftTributary;BodyOfWater;4881;0.4;River;0;0;1
leftTributary;River;4881;0.4;River;1;0;0
leftTributary;Place;4881;0.4;River;0;0;1
leftTributary;NaturalPlace;4881;0.3;River;0;0;1
leftTributary;Stream;4881;0.3;River;0;0;1
leftTributary;BodyOfWater;4881;0.3;River;0;0;1
leftTributary;River;4881;0.3;River;1;0;0
leftTributary;Place;4881;0.3;River;0;0;1
leftTributary;NaturalPlace;4881;0.2;River;0;0;1
leftTributary;Stream;4881;0.2;River;0;0;1
leftTributary;BodyOfWater;4881;0.2;River;0;0;1
leftTributary;River;4881;0.2;River;1;0;0
leftTributary;Place;4881;0.2;River;0;0;1
leftTributary;NaturalPlace;4881;0.1;River;0;0;1
leftTributary;Stream;4881;0.1;River;0;0;1
leftTributary;BodyOfWater;4881;0.1;River;0;0;1
leftTributary;River;4881;0.1;River;1;0;0
leftTributary;Place;4881;0.1;River;0;0;1
writer;Agent;10000;1.0;Person;0;0;1
writer;Person;10000;1.0;Person;1;0;0
writer;Agent;10000;0.9;Person;0;0;1
writer;Person;10000;0.9;Person;1;0;0
writer;Agent;10000;0.8;Person;0;0;1
writer;Person;10000;0.8;Person;1;0;0
writer;Agent;10000;0.7;Person;0;0;1
writer;Person;10000;0.7;Person;1;0;0
writer;Agent;10000;0.6;Person;0;0;1
writer;Person;10000;0.6;Person;1;0;0
writer;Agent;10000;0.5;Person;0;0;1
writer;Person;10000;0.5;Person;1;0;0
writer;Agent;10000;0.4;Person;0;0;1
writer;Person;10000;0.4;Person;1;0;0
writer;Agent;10000;0.3;Person;0;0;1
writer;Person;10000;0.3;Person;1;0;0
writer;Artist;3561;0.3;Person;0;1;0
writer;MusicalArtist;3352;0.3;Person;0;1;0
writer;Agent;10000;0.2;Person;0;0;1
writer;Person;10000;0.2;Person;1;0;0
writer;Artist;3561;0.2;Person;0;1;0
writer;MusicalArtist;3352;0.2;Person;0;1;0
writer;Agent;10000;0.1;Person;0;0;1
writer;Person;10000;0.1;Person;1;0;0
writer;Artist;3561;0.1;Person;0;1;0
writer;MusicalArtist;3352;0.1;Person;0;1;0
writer;Writer;1478;0.1;Person;0;1;0
aircraftInterceptor;MeanOfTransportation;48;1.0;MeanOfTransportation;1;0;0
aircraftInterceptor;Aircraft;48;1.0;MeanOfTransportation;0;1;0
aircraftInterceptor;MeanOfTransportation;48;0.9;MeanOfTransportation;1;0;0
aircraftInterceptor;Aircraft;48;0.9;MeanOfTransportation;0;1;0
aircraftInterceptor;MeanOfTransportation;48;0.8;MeanOfTransportation;1;0;0
aircraftInterceptor;Aircraft;48;0.8;MeanOfTransportation;0;1;0
aircraftInterceptor;MeanOfTransportation;48;0.7;MeanOfTransportation;1;0;0
aircraftInterceptor;Aircraft;48;0.7;MeanOfTransportation;0;1;0
aircraftInterceptor;MeanOfTransportation;48;0.6;MeanOfTransportation;1;0;0
aircraftInterceptor;Aircraft;48;0.6;MeanOfTransportation;0;1;0
aircraftInterceptor;MeanOfTransportation;48;0.5;MeanOfTransportation;1;0;0
aircraftInterceptor;Aircraft;48;0.5;MeanOfTransportation;0;1;0
aircraftInterceptor;MeanOfTransportation;48;0.4;MeanOfTransportation;1;0;0
aircraftInterceptor;Aircraft;48;0.4;MeanOfTransportation;0;1;0
aircraftInterceptor;MeanOfTransportation;48;0.3;MeanOfTransportation;1;0;0
aircraftInterceptor;Aircraft;48;0.3;MeanOfTransportation;0;1;0
aircraftInterceptor;MeanOfTransportation;48;0.2;MeanOfTransportation;1;0;0
aircraftInterceptor;Aircraft;48;0.2;MeanOfTransportation;0;1;0
aircraftInterceptor;MeanOfTransportation;48;0.1;MeanOfTransportation;1;0;0
aircraftInterceptor;Aircraft;48;0.1;MeanOfTransportation;0;1;0
retiredRocket;MeanOfTransportation;127;1.0;Rocket;0;0;1
retiredRocket;Rocket;127;1.0;Rocket;1;0;0
retiredRocket;MeanOfTransportation;127;0.9;Rocket;0;0;1
retiredRocket;Rocket;127;0.9;Rocket;1;0;0
retiredRocket;MeanOfTransportation;127;0.8;Rocket;0;0;1
retiredRocket;Rocket;127;0.8;Rocket;1;0;0
retiredRocket;MeanOfTransportation;127;0.7;Rocket;0;0;1
retiredRocket;Rocket;127;0.7;Rocket;1;0;0
retiredRocket;MeanOfTransportation;127;0.6;Rocket;0;0;1
retiredRocket;Rocket;127;0.6;Rocket;1;0;0
retiredRocket;MeanOfTransportation;127;0.5;Rocket;0;0;1
retiredRocket;Rocket;127;0.5;Rocket;1;0;0
retiredRocket;MeanOfTransportation;127;0.4;Rocket;0;0;1
retiredRocket;Rocket;127;0.4;Rocket;1;0;0
retiredRocket;MeanOfTransportation;127;0.3;Rocket;0;0;1
retiredRocket;Rocket;127;0.3;Rocket;1;0;0
retiredRocket;MeanOfTransportation;127;0.2;Rocket;0;0;1
retiredRocket;Rocket;127;0.2;Rocket;1;0;0
retiredRocket;MeanOfTransportation;127;0.1;Rocket;0;0;1
retiredRocket;Rocket;127;0.1;Rocket;1;0;0
bronzeMedalist;Agent;5204;1.0;Person;0;0;1
bronzeMedalist;Person;5204;1.0;Person;1;0;0
bronzeMedalist;Agent;5204;0.9;Person;0;0;1
bronzeMedalist;Person;5204;0.9;Person;1;0;0
bronzeMedalist;Agent;5204;0.8;Person;0;0;1
bronzeMedalist;Person;5204;0.8;Person;1;0;0
bronzeMedalist;Athlete;4189;0.8;Person;0;1;0
bronzeMedalist;Agent;5204;0.7;Person;0;0;1
bronzeMedalist;Person;5204;0.7;Person;1;0;0
bronzeMedalist;Athlete;4189;0.7;Person;0;1;0
bronzeMedalist;Agent;5204;0.6;Person;0;0;1
bronzeMedalist;Person;5204;0.6;Person;1;0;0
bronzeMedalist;Athlete;4189;0.6;Person;0;1;0
bronzeMedalist;Agent;5204;0.5;Person;0;0;1
bronzeMedalist;Person;5204;0.5;Person;1;0;0
bronzeMedalist;Athlete;4189;0.5;Person;0;1;0
bronzeMedalist;Agent;5204;0.4;Person;0;0;1
bronzeMedalist;Person;5204;0.4;Person;1;0;0
bronzeMedalist;Athlete;4189;0.4;Person;0;1;0
bronzeMedalist;Agent;5204;0.3;Person;0;0;1
bronzeMedalist;Person;5204;0.3;Person;1;0;0
bronzeMedalist;Athlete;4189;0.3;Person;0;1;0
bronzeMedalist;Agent;5204;0.2;Person;0;0;1
bronzeMedalist;Person;5204;0.2;Person;1;0;0
bronzeMedalist;Athlete;4189;0.2;Person;0;1;0
bronzeMedalist;Agent;5204;0.1;Person;0;0;1
bronzeMedalist;Person;5204;0.1;Person;1;0;0
bronzeMedalist;Athlete;4189;0.1;Person;0;1;0
militaryBranch;Agent;10000;1.0;MilitaryUnit;0;0;1
militaryBranch;Organisation;10000;1.0;MilitaryUnit;0;0;1
militaryBranch;MilitaryUnit;10000;1.0;MilitaryUnit;1;0;0
militaryBranch;Agent;10000;0.9;MilitaryUnit;0;0;1
militaryBranch;Organisation;10000;0.9;MilitaryUnit;0;0;1
militaryBranch;MilitaryUnit;10000;0.9;MilitaryUnit;1;0;0
militaryBranch;Agent;10000;0.8;MilitaryUnit;0;0;1
militaryBranch;Organisation;10000;0.8;MilitaryUnit;0;0;1
militaryBranch;MilitaryUnit;10000;0.8;MilitaryUnit;1;0;0
militaryBranch;Agent;10000;0.7;MilitaryUnit;0;0;1
militaryBranch;Organisation;10000;0.7;MilitaryUnit;0;0;1
militaryBranch;MilitaryUnit;10000;0.7;MilitaryUnit;1;0;0
militaryBranch;Agent;10000;0.6;MilitaryUnit;0;0;1
militaryBranch;Organisation;10000;0.6;MilitaryUnit;0;0;1
militaryBranch;MilitaryUnit;10000;0.6;MilitaryUnit;1;0;0
militaryBranch;Agent;10000;0.5;MilitaryUnit;0;0;1
militaryBranch;Organisation;10000;0.5;MilitaryUnit;0;0;1
militaryBranch;MilitaryUnit;10000;0.5;MilitaryUnit;1;0;0
militaryBranch;Organisation=PopulatedPlace;5042;0.5;MilitaryUnit;0;0;0
militaryBranch;PopulatedPlace;5042;0.5;MilitaryUnit;0;0;0
militaryBranch;Agent=Place;5042;0.5;MilitaryUnit;0;0;0
militaryBranch;Agent=PopulatedPlace;5042;0.5;MilitaryUnit;0;0;0
militaryBranch;MilitaryUnit=Place;5042;0.5;MilitaryUnit;0;0;0
militaryBranch;MilitaryUnit=PopulatedPlace;5042;0.5;MilitaryUnit;0;0;0
militaryBranch;Organisation=Place;5042;0.5;MilitaryUnit;0;0;0
militaryBranch;Place;5042;0.5;MilitaryUnit;0;0;0
militaryBranch;Organisation=Country;5039;0.5;MilitaryUnit;0;0;0
militaryBranch;Agent=Country;5039;0.5;MilitaryUnit;0;0;0
militaryBranch;MilitaryUnit=Country;5039;0.5;MilitaryUnit;0;0;0
militaryBranch;Country;5039;0.5;MilitaryUnit;0;0;0
militaryBranch;Agent;10000;0.4;MilitaryUnit;0;0;1
militaryBranch;Organisation;10000;0.4;MilitaryUnit;0;0;1
